truncated,text,in_reply_to_status_id,id,favorite_count,source,retweeted,coordinates,entities,in_reply_to_screen_name,id_str,retweet_count,in_reply_to_user_id,favorited,user,geo,in_reply_to_user_id_str,lang,created_at,in_reply_to_status_id_str,Label
False,@JamesDelingpole Shove your racist website up your arse.,5.53e+17,5.52786e+17,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 15798091, 'indices': [0, 16], 'id_str': '15798091', 'screen_name': 'JamesDelingpole', 'name': 'James Delingpole'}], 'hashtags': [], 'urls': []}",JamesDelingpole,5.52786e+17,3,15798091.0,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 842574937, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/676062571/51abcb47c5b75baf93bcb3dde28e57ed.jpeg', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/433662425624088576/ryRqozZP_normal.jpeg', 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'url': {'urls': [{'url': 'https://t.co/szhDON9GcD', 'indices': [0, 23], 'expanded_url': 'https://ducksoap.wordpress.com/', 'display_url': 'ducksoap.wordpress.com'}]}, 'description': {'urls': []}}, 'followers_count': 458, 'profile_sidebar_border_color': 'FFFFFF', 'id_str': '842574937', 'profile_background_color': 'C0DEED', 'listed_count': 15, 'is_translation_enabled': False, 'utc_offset': 3600, 'statuses_count': 26003, 'description': 'Communist indoctrination, communist subversion, and the international communist conspiracy to sap and impurify all of our precious bodily fluids.', 'friends_count': 1086, 'location': '', 'profile_link_color': '30519C', 'profile_image_url': 'http://pbs.twimg.com/profile_images/433662425624088576/ryRqozZP_normal.jpeg', 'following': False, 'geo_enabled': False, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/676062571/51abcb47c5b75baf93bcb3dde28e57ed.jpeg', 'name': 'John Traynor', 'lang': 'en', 'profile_background_tile': True, 'favourites_count': 180, 'screen_name': 'Mr_JDTraynor', 'notifications': False, 'url': 'https://t.co/szhDON9GcD', 'created_at': 'Sun Sep 23 23:17:26 +0000 2012', 'contributors_enabled': False, 'time_zone': 'Amsterdam', 'protected': False, 'default_profile': False, 'is_translator': False}",,15798091.0,en,Wed Jan 07 11:16:18 +0000 2015,5.53e+17,0
False,@Mr_JDTraynor @JamesDelingpole eloquent - he should become Miliband's speech writer,5.53e+17,5.52786e+17,2,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 842574937, 'indices': [0, 13], 'id_str': '842574937', 'screen_name': 'Mr_JDTraynor', 'name': 'John Traynor'}, {'id': 15798091, 'indices': [14, 30], 'id_str': '15798091', 'screen_name': 'JamesDelingpole', 'name': 'James Delingpole'}], 'hashtags': [], 'urls': []}",Mr_JDTraynor,5.52786e+17,0,842574937.0,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 802335128, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000758561348/8a4dda66a16775b977a5f999f5823388_normal.jpeg', 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}}, 'followers_count': 689, 'profile_sidebar_border_color': 'C0DEED', 'id_str': '802335128', 'profile_background_color': 'C0DEED', 'listed_count': 14, 'is_translation_enabled': False, 'utc_offset': 0, 'statuses_count': 7805, 'description': 'Computer Programmer, Libertarian, Foodie, Gym Nut, Cricket & S+C Coach, Sports Massage & Taping, Kettlebells & Clubbells', 'friends_count': 805, 'location': 'Essex UK (usually in the gym) ', 'profile_link_color': '0084B4', 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000758561348/8a4dda66a16775b977a5f999f5823388_normal.jpeg', 'following': False, 'geo_enabled': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/802335128/1356090953', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'name': 'EddieTheBarsteward', 'lang': 'en', 'profile_background_tile': False, 'favourites_count': 2541, 'screen_name': 'EddieTheBarstew', 'notifications': False, 'url': None, 'created_at': 'Tue Sep 04 12:30:47 +0000 2012', 'contributors_enabled': False, 'time_zone': 'London', 'protected': False, 'default_profile': True, 'is_translator': False}",,842574937.0,en,Wed Jan 07 11:17:39 +0000 2015,5.53e+17,0
False,.@JamesDelingpole But at least we can be sure Private Eye under Hyslop is safe - cos it is now so very 'safe'.,5.53e+17,5.52786e+17,4,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 15798091, 'indices': [1, 17], 'id_str': '15798091', 'screen_name': 'JamesDelingpole', 'name': 'James Delingpole'}], 'hashtags': [], 'urls': []}",JamesDelingpole,5.52786e+17,2,15798091.0,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 10715902, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000473047713/e8ff3fad3547f8bf7d6cc23a47728915_normal.jpeg', 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'url': {'urls': [{'url': 'http://t.co/IujJPkNFIp', 'indices': [0, 22], 'expanded_url': 'http://free-english-people.blogspot.com/', 'display_url': 'free-english-people.blogspot.com'}]}, 'description': {'urls': []}}, 'followers_count': 2326, 'profile_sidebar_border_color': 'C0DEED', 'id_str': '10715902', 'profile_background_color': 'C0DEED', 'listed_count': 99, 'is_translation_enabled': False, 'utc_offset': 0, 'statuses_count': 137786, 'description': 'Tweets With Teeth. Politics, Libertarian-esque, anti-socialist, anti-EU.', 'friends_count': 863, 'location': 'Brighton', 'profile_link_color': '0084B4', 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000473047713/e8ff3fad3547f8bf7d6cc23a47728915_normal.jpeg', 'following': False, 'geo_enabled': True, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'name': 'Paul Perrin', 'lang': 'en', 'profile_background_tile': False, 'favourites_count': 66, 'screen_name': 'pperrin', 'notifications': False, 'url': 'http://t.co/IujJPkNFIp', 'created_at': 'Thu Nov 29 18:33:51 +0000 2007', 'contributors_enabled': False, 'time_zone': 'London', 'protected': False, 'default_profile': True, 'is_translator': False}",,15798091.0,en,Wed Jan 07 11:18:58 +0000 2015,5.53e+17,0
False,"@JamesDelingpole Of course not. More importantly, will it dent the complacency of the masses led by their noses by the liberal elite?",5.53e+17,5.52788e+17,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 15798091, 'indices': [0, 16], 'id_str': '15798091', 'screen_name': 'JamesDelingpole', 'name': 'James Delingpole'}], 'hashtags': [], 'urls': []}",JamesDelingpole,5.52788e+17,0,15798091.0,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '3D1957', 'default_profile_image': False, 'id': 238582453, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme10/bg.gif', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1216366098/Picture_007_normal.jpg', 'profile_sidebar_fill_color': '7AC3EE', 'entities': {'url': {'urls': [{'url': 'http://t.co/9nfYlSK7vq', 'indices': [0, 22], 'expanded_url': 'http://climatecontrarian.wordpress.com/', 'display_url': 'climatecontrarian.wordpress.com'}]}, 'description': {'urls': []}}, 'followers_count': 578, 'profile_sidebar_border_color': '65B0DA', 'id_str': '238582453', 'profile_background_color': '642D8B', 'listed_count': 20, 'is_translation_enabled': False, 'utc_offset': 0, 'statuses_count': 9256, 'description': 'CAGW is a political tool, not a scientific reality. Democracy is an illusion. Anti animal exploitation and abuse. German Shepherd rescuer.', 'friends_count': 540, 'location': 'United Kingdom', 'profile_link_color': 'DD2E44', 'profile_image_url': 'http://pbs.twimg.com/profile_images/1216366098/Picture_007_normal.jpg', 'following': False, 'geo_enabled': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/238582453/1414239166', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme10/bg.gif', 'name': 'Jaime Jessop', 'lang': 'en', 'profile_background_tile': True, 'favourites_count': 694, 'screen_name': 'Balinteractive', 'notifications': False, 'url': 'http://t.co/9nfYlSK7vq', 'created_at': 'Sat Jan 15 14:26:00 +0000 2011', 'contributors_enabled': False, 'time_zone': 'London', 'protected': False, 'default_profile': False, 'is_translator': False}",,15798091.0,en,Wed Jan 07 11:23:59 +0000 2015,5.53e+17,0
False,@EddieTheBarstew UKIP scum,5.53e+17,5.5279e+17,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 802335128, 'indices': [0, 16], 'id_str': '802335128', 'screen_name': 'EddieTheBarstew', 'name': 'EddieTheBarsteward'}], 'hashtags': [], 'urls': []}",EddieTheBarstew,5.5279e+17,0,802335128.0,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 842574937, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/676062571/51abcb47c5b75baf93bcb3dde28e57ed.jpeg', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/433662425624088576/ryRqozZP_normal.jpeg', 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'url': {'urls': [{'url': 'https://t.co/szhDON9GcD', 'indices': [0, 23], 'expanded_url': 'https://ducksoap.wordpress.com/', 'display_url': 'ducksoap.wordpress.com'}]}, 'description': {'urls': []}}, 'followers_count': 458, 'profile_sidebar_border_color': 'FFFFFF', 'id_str': '842574937', 'profile_background_color': 'C0DEED', 'listed_count': 15, 'is_translation_enabled': False, 'utc_offset': 3600, 'statuses_count': 26003, 'description': 'Communist indoctrination, communist subversion, and the international communist conspiracy to sap and impurify all of our precious bodily fluids.', 'friends_count': 1086, 'location': '', 'profile_link_color': '30519C', 'profile_image_url': 'http://pbs.twimg.com/profile_images/433662425624088576/ryRqozZP_normal.jpeg', 'following': False, 'geo_enabled': False, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/676062571/51abcb47c5b75baf93bcb3dde28e57ed.jpeg', 'name': 'John Traynor', 'lang': 'en', 'profile_background_tile': True, 'favourites_count': 180, 'screen_name': 'Mr_JDTraynor', 'notifications': False, 'url': 'https://t.co/szhDON9GcD', 'created_at': 'Sun Sep 23 23:17:26 +0000 2012', 'contributors_enabled': False, 'time_zone': 'Amsterdam', 'protected': False, 'default_profile': False, 'is_translator': False}",,802335128.0,en,Wed Jan 07 11:31:23 +0000 2015,5.53e+17,0
False,"@Mr_JDTraynor @EddieTheBarstew Communists are very shouty, aren't they? And not very nice by the looks of it....",5.53e+17,5.5279e+17,1,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 842574937, 'indices': [0, 13], 'id_str': '842574937', 'screen_name': 'Mr_JDTraynor', 'name': 'John Traynor'}, {'id': 802335128, 'indices': [14, 30], 'id_str': '802335128', 'screen_name': 'EddieTheBarstew', 'name': 'EddieTheBarsteward'}], 'hashtags': [], 'urls': []}",Mr_JDTraynor,5.5279e+17,0,842574937.0,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 308668311, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/537357539361316864/S9EQniSE_normal.jpeg', 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}}, 'followers_count': 19, 'profile_sidebar_border_color': 'C0DEED', 'id_str': '308668311', 'profile_background_color': 'C0DEED', 'listed_count': 0, 'is_translation_enabled': False, 'utc_offset': 0, 'statuses_count': 502, 'description': 'West Ham fanatic, know a few people in a few places.', 'friends_count': 108, 'location': 'Basildon', 'profile_link_color': '0084B4', 'profile_image_url': 'http://pbs.twimg.com/profile_images/537357539361316864/S9EQniSE_normal.jpeg', 'following': False, 'geo_enabled': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/308668311/1358095770', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'name': 'LeighHammer', 'lang': 'en', 'profile_background_tile': False, 'favourites_count': 13, 'screen_name': 'KVet79', 'notifications': False, 'url': None, 'created_at': 'Tue May 31 20:04:27 +0000 2011', 'contributors_enabled': False, 'time_zone': 'London', 'protected': False, 'default_profile': True, 'is_translator': False}",,842574937.0,en,Wed Jan 07 11:33:04 +0000 2015,5.53e+17,0
False,"@Mr_JDTraynor No - I've never voted for them - but you sir seem to be a hate addled moron, try getting back on your meds",5.53e+17,5.5279e+17,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 842574937, 'indices': [0, 13], 'id_str': '842574937', 'screen_name': 'Mr_JDTraynor', 'name': 'John Traynor'}], 'hashtags': [], 'urls': []}",Mr_JDTraynor,5.5279e+17,0,842574937.0,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 802335128, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000758561348/8a4dda66a16775b977a5f999f5823388_normal.jpeg', 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}}, 'followers_count': 689, 'profile_sidebar_border_color': 'C0DEED', 'id_str': '802335128', 'profile_background_color': 'C0DEED', 'listed_count': 14, 'is_translation_enabled': False, 'utc_offset': 0, 'statuses_count': 7805, 'description': 'Computer Programmer, Libertarian, Foodie, Gym Nut, Cricket & S+C Coach, Sports Massage & Taping, Kettlebells & Clubbells', 'friends_count': 805, 'location': 'Essex UK (usually in the gym) ', 'profile_link_color': '0084B4', 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000758561348/8a4dda66a16775b977a5f999f5823388_normal.jpeg', 'following': False, 'geo_enabled': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/802335128/1356090953', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'name': 'EddieTheBarsteward', 'lang': 'en', 'profile_background_tile': False, 'favourites_count': 2541, 'screen_name': 'EddieTheBarstew', 'notifications': False, 'url': None, 'created_at': 'Tue Sep 04 12:30:47 +0000 2012', 'contributors_enabled': False, 'time_zone': 'London', 'protected': False, 'default_profile': True, 'is_translator': False}",,842574937.0,en,Wed Jan 07 11:33:21 +0000 2015,5.53e+17,0
False,"@JamesDelingpole You didn't reply, just retweeted to encourage the racist thugs who follow you to send me abuse.",5.53e+17,5.5279e+17,1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 15798091, 'indices': [0, 16], 'id_str': '15798091', 'screen_name': 'JamesDelingpole', 'name': 'James Delingpole'}], 'hashtags': [], 'urls': []}",Mr_JDTraynor,5.5279e+17,3,842574937.0,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 842574937, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/676062571/51abcb47c5b75baf93bcb3dde28e57ed.jpeg', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/433662425624088576/ryRqozZP_normal.jpeg', 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'url': {'urls': [{'url': 'https://t.co/szhDON9GcD', 'indices': [0, 23], 'expanded_url': 'https://ducksoap.wordpress.com/', 'display_url': 'ducksoap.wordpress.com'}]}, 'description': {'urls': []}}, 'followers_count': 458, 'profile_sidebar_border_color': 'FFFFFF', 'id_str': '842574937', 'profile_background_color': 'C0DEED', 'listed_count': 15, 'is_translation_enabled': False, 'utc_offset': 3600, 'statuses_count': 26003, 'description': 'Communist indoctrination, communist subversion, and the international communist conspiracy to sap and impurify all of our precious bodily fluids.', 'friends_count': 1086, 'location': '', 'profile_link_color': '30519C', 'profile_image_url': 'http://pbs.twimg.com/profile_images/433662425624088576/ryRqozZP_normal.jpeg', 'following': False, 'geo_enabled': False, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/676062571/51abcb47c5b75baf93bcb3dde28e57ed.jpeg', 'name': 'John Traynor', 'lang': 'en', 'profile_background_tile': True, 'favourites_count': 180, 'screen_name': 'Mr_JDTraynor', 'notifications': False, 'url': 'https://t.co/szhDON9GcD', 'created_at': 'Sun Sep 23 23:17:26 +0000 2012', 'contributors_enabled': False, 'time_zone': 'Amsterdam', 'protected': False, 'default_profile': False, 'is_translator': False}",,842574937.0,en,Wed Jan 07 11:33:45 +0000 2015,5.53e+17,0
False,@KVet79 @Mr_JDTraynor tolerant too,5.53e+17,5.5279e+17,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 308668311, 'indices': [0, 7], 'id_str': '308668311', 'screen_name': 'KVet79', 'name': 'LeighHammer'}, {'id': 842574937, 'indices': [8, 21], 'id_str': '842574937', 'screen_name': 'Mr_JDTraynor', 'name': 'John Traynor'}], 'hashtags': [], 'urls': []}",KVet79,5.5279e+17,0,308668311.0,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 802335128, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000758561348/8a4dda66a16775b977a5f999f5823388_normal.jpeg', 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}}, 'followers_count': 689, 'profile_sidebar_border_color': 'C0DEED', 'id_str': '802335128', 'profile_background_color': 'C0DEED', 'listed_count': 14, 'is_translation_enabled': False, 'utc_offset': 0, 'statuses_count': 7805, 'description': 'Computer Programmer, Libertarian, Foodie, Gym Nut, Cricket & S+C Coach, Sports Massage & Taping, Kettlebells & Clubbells', 'friends_count': 805, 'location': 'Essex UK (usually in the gym) ', 'profile_link_color': '0084B4', 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000758561348/8a4dda66a16775b977a5f999f5823388_normal.jpeg', 'following': False, 'geo_enabled': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/802335128/1356090953', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'name': 'EddieTheBarsteward', 'lang': 'en', 'profile_background_tile': False, 'favourites_count': 2541, 'screen_name': 'EddieTheBarstew', 'notifications': False, 'url': None, 'created_at': 'Tue Sep 04 12:30:47 +0000 2012', 'contributors_enabled': False, 'time_zone': 'London', 'protected': False, 'default_profile': True, 'is_translator': False}",,308668311.0,en,Wed Jan 07 11:34:50 +0000 2015,5.53e+17,0
False,@Mr_JDTraynor @JamesDelingpole Oh the irony...,5.53e+17,5.52792e+17,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 842574937, 'indices': [0, 13], 'id_str': '842574937', 'screen_name': 'Mr_JDTraynor', 'name': 'John Traynor'}, {'id': 15798091, 'indices': [14, 30], 'id_str': '15798091', 'screen_name': 'JamesDelingpole', 'name': 'James Delingpole'}], 'hashtags': [], 'urls': []}",Mr_JDTraynor,5.52792e+17,0,842574937.0,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 2576978486, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/551009976496304128/zaAaf-WZ.jpeg', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/551008161604173826/EilRaIsN_normal.jpeg', 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'url': {'urls': [{'url': 'http://t.co/8ftmf9XOqk', 'indices': [0, 22], 'expanded_url': 'http://www.newscrewtapeletters.wordpress.com', 'display_url': 'newscrewtapeletters.wordpress.com'}]}, 'description': {'urls': []}}, 'followers_count': 346, 'profile_sidebar_border_color': 'FFFFFF', 'id_str': '2576978486', 'profile_background_color': 'C0DEED', 'listed_count': 2, 'is_translation_enabled': False, 'utc_offset': None, 'statuses_count': 1190, 'description': 'Neither Left nor Right. Catholic. Woe to those who call the darkness light. The Gospel is not reactionary.', 'friends_count': 913, 'location': 'Fortress of Sollytude', 'profile_link_color': '400F00', 'profile_image_url': 'http://pbs.twimg.com/profile_images/551008161604173826/EilRaIsN_normal.jpeg', 'following': False, 'geo_enabled': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2576978486/1420205580', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/551009976496304128/zaAaf-WZ.jpeg', 'name': 'solly gratia Ù', 'lang': 'en-gb', 'profile_background_tile': False, 'favourites_count': 1488, 'screen_name': 'sollygratia', 'notifications': False, 'url': 'http://t.co/8ftmf9XOqk', 'created_at': 'Thu Jun 19 14:38:43 +0000 2014', 'contributors_enabled': False, 'time_zone': None, 'protected': False, 'default_profile': False, 'is_translator': False}",,842574937.0,en,Wed Jan 07 11:39:03 +0000 2015,5.53e+17,0
False,"@Mr_JDTraynor @JamesDelingpole A typical batshit insane leftist angle ""not with us, must be racist / sexist / homophobic"" debate not allowed",5.53e+17,5.52792e+17,1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 842574937, 'indices': [0, 13], 'id_str': '842574937', 'screen_name': 'Mr_JDTraynor', 'name': 'John Traynor'}, {'id': 15798091, 'indices': [14, 30], 'id_str': '15798091', 'screen_name': 'JamesDelingpole', 'name': 'James Delingpole'}], 'hashtags': [], 'urls': []}",Mr_JDTraynor,5.52792e+17,0,842574937.0,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '000000', 'default_profile_image': False, 'id': 27353755, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/94862509/thissucksasmuchasyourewillingtosucktogetit.jpg', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/522965834809888768/zfM2SW9p_normal.png', 'profile_sidebar_fill_color': '6B6137', 'entities': {'description': {'urls': []}}, 'followers_count': 294, 'profile_sidebar_border_color': 'C0DEED', 'id_str': '27353755', 'profile_background_color': '19272E', 'listed_count': 18, 'is_translation_enabled': False, 'utc_offset': 39600, 'statuses_count': 27868, 'description': 'Just another geek/nerd/dork on the internet, nothing to see here.', 'friends_count': 148, 'location': 'Australia', 'profile_link_color': 'D66317', 'profile_image_url': 'http://pbs.twimg.com/profile_images/522965834809888768/zfM2SW9p_normal.png', 'following': False, 'geo_enabled': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/27353755/1406892251', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/94862509/thissucksasmuchasyourewillingtosucktogetit.jpg', 'name': 'abrasion', 'lang': 'en', 'profile_background_tile': True, 'favourites_count': 5, 'screen_name': 'abrasion', 'notifications': False, 'url': None, 'created_at': 'Sun Mar 29 01:34:51 +0000 2009', 'contributors_enabled': False, 'time_zone': 'Melbourne', 'protected': False, 'default_profile': False, 'is_translator': False}",,842574937.0,en,Wed Jan 07 11:41:02 +0000 2015,5.53e+17,0
False,"@sollygratia @Mr_JDTraynor @JamesDelingpole So, not only are Communists very shouty, they're also very sensitive. How sweet!",5.53e+17,5.52792e+17,1,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 2576978486, 'indices': [0, 12], 'id_str': '2576978486', 'screen_name': 'sollygratia', 'name': 'solly gratia Ù'}, {'id': 842574937, 'indices': [13, 26], 'id_str': '842574937', 'screen_name': 'Mr_JDTraynor', 'name': 'John Traynor'}, {'id': 15798091, 'indices': [27, 43], 'id_str': '15798091', 'screen_name': 'JamesDelingpole', 'name': 'James Delingpole'}], 'hashtags': [], 'urls': []}",sollygratia,5.52792e+17,0,2576978486.0,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 308668311, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/537357539361316864/S9EQniSE_normal.jpeg', 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}}, 'followers_count': 19, 'profile_sidebar_border_color': 'C0DEED', 'id_str': '308668311', 'profile_background_color': 'C0DEED', 'listed_count': 0, 'is_translation_enabled': False, 'utc_offset': 0, 'statuses_count': 502, 'description': 'West Ham fanatic, know a few people in a few places.', 'friends_count': 108, 'location': 'Basildon', 'profile_link_color': '0084B4', 'profile_image_url': 'http://pbs.twimg.com/profile_images/537357539361316864/S9EQniSE_normal.jpeg', 'following': False, 'geo_enabled': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/308668311/1358095770', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'name': 'LeighHammer', 'lang': 'en', 'profile_background_tile': False, 'favourites_count': 13, 'screen_name': 'KVet79', 'notifications': False, 'url': None, 'created_at': 'Tue May 31 20:04:27 +0000 2011', 'contributors_enabled': False, 'time_zone': 'London', 'protected': False, 'default_profile': True, 'is_translator': False}",,2576978486.0,en,Wed Jan 07 11:41:29 +0000 2015,5.53e+17,0
